month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,pending_listing_count,average_listing_price,total_listing_count
201702,19740,"denver-aurora-lakewood, co",20,536950,4265,41,4008,302,739945.4181,4567
201702,12580,"baltimore-columbia-towson, md",21,275000,9249,77,3520,1750,368806.5623,10999
201702,38300,"pittsburgh, pa",22,158500,8544,112.5,2252,3471,251016.8949,12015
201702,38900,"portland-vancouver-hillsboro, or-wa",23,472450,4130,46.5,2696,249,609033.0587,4379
201702,16740,"charlotte-concord-gastonia, nc-sc",24,316975,7898,78.5,3392,3962,413662.0275,11860
201702,36740,"orlando-kissimmee-sanford, fl",25,279950,10089,73,3968,5961,415144.0582,16050
201702,17460,"cleveland-elyria, oh",26,145600,6456,93,2156,1543,239733.7563,7999
201702,41700,"san antonio-new braunfels, tx",27,293700,7507,70,2768,3830,384027.585,11337
201702,17140,"cincinnati, oh-ky-in",28,195450,6431,71.5,2680,4308,288973.8064,10739
201702,40900,"sacramento--roseville--arden-arcade, ca",29,449000,3281,47.5,2328,3411,629959.9668,6692
201702,28140,"kansas city, mo-ks",30,249306.5,5419,83.5,2440,1650,312668.9405,7069
201702,18140,"columbus, oh",31,198900,3837,74,1868,2551,302065.4919,6388
201702,26900,"indianapolis-carmel-anderson, in",32,181900,5713,83,2340,3740,275132.4685,9453
201702,29820,"las vegas-henderson-paradise, nv",33,296250,7247,56.5,3388,5567,461986.4302,12814
201702,12420,"austin-round rock, tx",34,394012,5872,60.5,2964,2499,598451.3794,8371
201702,34980,"nashville-davidson--murfreesboro--franklin, tn",35,346000,7691,43.5,3356,6,479806.1758,7697
201702,41940,"san jose-sunnyvale-santa clara, ca",36,952375,958,23,1096,1188,1482778.494,2146
201702,47260,"virginia beach-norfolk-newport news, va-nc",37,257375,10569,80,3200,445,334731.5545,11014
201702,33340,"milwaukee-waukesha-west allis, wi",38,207400,4777,69.5,1636,11,292995.8726,4788
201702,39300,"providence-warwick, ri-ma",39,329450,4465,84.5,1068,825,513331.8154,5290
201702,27260,"jacksonville, fl",40,294950,8121,80,2824,4717,405919.4646,12838
201702,36420,"oklahoma city, ok",41,218400,6212,71,2100,5,278354.9062,6217
201702,31140,"louisville/jefferson county, ky-in",42,202450,3608,73.5,1428,2258,291758.5151,5866
201702,32820,"memphis, tn-ms-ar",43,170950,4653,83.5,1556,1090,231758.1167,5743
201702,35380,"new orleans-metairie, la",44,255000,4458,85,1360,1835,359122.1024,6293
201702,40060,"richmond, va",45,275337.5,3853,62.5,1828,3180,333396.691,7033
201702,39580,"raleigh, nc",46,347412,4129,72,1920,1622,412589.3328,5751
201702,15380,"buffalo-cheektowaga-niagara falls, ny",47,159900,2015,67,792,30,224747.7694,2045
201702,25540,"hartford-west hartford-east hartford, ct",48,267450,4772,92,1340,1152,342310.8249,5924
201702,13820,"birmingham-hoover, al",49,189900,5591,99.5,1692,1086,256185.8847,6677
201702,40380,"rochester, ny",50,153402.5,2657,64.5,1124,59,216393.1432,2716
201701,35620,"new york-newark-jersey city, ny-nj-pa",1,427000,62378,95.5,17868,8634,1000207.336,71012
201701,31080,"los angeles-long beach-anaheim, ca",2,699000,15462,61.5,8796,7258,1480594.501,22720
201701,16980,"chicago-naperville-elgin, il-in-wi",3,269950,30512,83,12292,14388,429928.7651,44900
201701,19100,"dallas-fort worth-arlington, tx",4,349995,13253,64.5,7196,8588,503473.7592,21841
201701,26420,"houston-the woodlands-sugar land, tx",5,309450,23195,73,8912,7718,421042.4546,30913
201701,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,218812,22664,93,6876,9414,332317.4285,32078
201701,47900,"washington-arlington-alexandria, dc-va-md-wv",7,422495,13590,71.5,6220,4283,631220.1324,17873
201701,33100,"miami-fort lauderdale-west palm beach, fl",8,379900,48733,89,14536,13502,893343.2742,62235
201701,12060,"atlanta-sandy springs-roswell, ga",9,269900,35762,66.5,14264,8912,388972.1303,44674
201701,14460,"boston-cambridge-newton, ma-nh",10,499000,7433,85.5,3464,1423,817241.1439,8856
201701,41860,"san francisco-oakland-hayward, ca",11,798944,2945,44,3032,2909,1296667.363,5854
201701,19820,"detroit-warren-dearborn, mi",12,184450,11505,70,4908,149,291898.027,11654
201701,38060,"phoenix-mesa-scottsdale, az",13,319995,18430,67,7884,3365,534288.869,21795
201701,42660,"seattle-tacoma-bellevue, wa",14,437497.5,3646,48,3004,1,700599.5021,3647
201701,33460,"minneapolis-st. paul-bloomington, mn-wi",15,331400,7364,74.5,3340,4862,450831.4863,12226
201701,40140,"riverside-san bernardino-ontario, ca",16,361000,15127,74.5,5956,3725,527258.2727,18852
201701,45300,"tampa-st. petersburg-clearwater, fl",17,249945,14748,70.5,5860,7500,378322.4105,22248
201701,41740,"san diego-carlsbad, ca",18,649450,4657,46.5,3152,296,1215247.821,4953
201701,41180,"st. louis, mo-il",19,169900,8700,88,2964,3799,257453.1582,12499
201701,19740,"denver-aurora-lakewood, co",20,529390,4290,69.5,3620,273,724425.4347,4563
201701,12580,"baltimore-columbia-towson, md",21,269945,9590,84,3268,1371,362267.7918,10961
201701,38300,"pittsburgh, pa",22,155000,8948,113.5,2068,2797,245270.0447,11745
201701,38900,"portland-vancouver-hillsboro, or-wa",23,462400,4335,72,2296,253,598479.99,4588
201701,16740,"charlotte-concord-gastonia, nc-sc",24,306312.5,7861,86.5,2968,3273,401014.5403,11134
201701,36740,"orlando-kissimmee-sanford, fl",25,275000,10143,81.5,3768,5100,410360.6302,15243
201701,17460,"cleveland-elyria, oh",26,141950,6628,95,2020,1297,231780.5674,7925
201701,41700,"san antonio-new braunfels, tx",27,289900,7664,75.5,2888,3425,379715.4657,11089
201701,17140,"cincinnati, oh-ky-in",28,184950,6683,80.5,2488,3509,280212.3452,10192
201701,40900,"sacramento--roseville--arden-arcade, ca",29,437443.5,3469,64,2248,3013,619489.4796,6482
201701,28140,"kansas city, mo-ks",30,239950,5554,88,1912,1269,309547.2211,6823
201701,18140,"columbus, oh",31,191950,4076,79.5,1620,2034,292655.2184,6110
201701,26900,"indianapolis-carmel-anderson, in",32,176400,6106,86,1904,2816,264771.6947,8922
201701,29820,"las vegas-henderson-paradise, nv",33,288745,7481,69,3484,4891,446458.9228,12372
201701,12420,"austin-round rock, tx",34,389000,5754,78,2584,2022,592182.7878,7776
201701,34980,"nashville-davidson--murfreesboro--franklin, tn",35,339900,7203,54.5,2800,5,475541.1331,7208
201701,41940,"san jose-sunnyvale-santa clara, ca",36,883900,814,44.5,1020,916,1423259.256,1730
201701,47260,"virginia beach-norfolk-newport news, va-nc",37,255950,10326,90,2764,344,334682.3831,10670
201701,33340,"milwaukee-waukesha-west allis, wi",38,199900,4494,82.5,1412,9,288488.094,4503
201701,39300,"providence-warwick, ri-ma",39,322250,4627,85,1488,681,504883.3723,5308
201701,27260,"jacksonville, fl",40,291865,8000,89.5,2880,4207,406052.469,12207
201701,36420,"oklahoma city, ok",41,217500,6184,78.5,1844,6,276778.9849,6190
201701,31140,"louisville/jefferson county, ky-in",42,187500,3943,79,1488,1744,275801.6859,5687
201701,32820,"memphis, tn-ms-ar",43,169950,4548,91,1452,1059,234453.0124,5607
201701,35380,"new orleans-metairie, la",44,255000,4460,92,1360,1646,357566.5273,6106
201701,40060,"richmond, va",45,265165,3861,74.5,1460,1364,322045.2923,5225
201701,39580,"raleigh, nc",46,341000,4091,88,1748,1259,408601.3217,5350
201701,15380,"buffalo-cheektowaga-niagara falls, ny",47,154950,2101,72.5,776,29,216697.1327,2130
201701,25540,"hartford-west hartford-east hartford, ct",48,259900,4859,96,1336,1051,334844.9631,5910
201701,13820,"birmingham-hoover, al",49,185000,5606,107,1452,778,248103.9415,6384
201701,40380,"rochester, ny",50,149400,2719,71.5,920,46,208562.5948,2765
201612,35620,"new york-newark-jersey city, ny-nj-pa",1,430000,67723,92,10988,9141,986867.2145,76864
201612,31080,"los angeles-long beach-anaheim, ca",2,699000,16709,61,5396,8556,1480924.259,25265
201612,16980,"chicago-naperville-elgin, il-in-wi",3,269900,33440,79,6720,15582,421770.6778,49022
201612,19100,"dallas-fort worth-arlington, tx",4,349900,14212,63,4696,9671,498994.6569,23883
201612,26420,"houston-the woodlands-sugar land, tx",5,305024,24122,71,6004,8497,420107.9298,32619
201612,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,220000,24585,88,4752,10046,333897.4554,34631
201612,47900,"washington-arlington-alexandria, dc-va-md-wv",7,417792,15048,66,3932,4782,615707.1409,19830
201612,33100,"miami-fort lauderdale-west palm beach, fl",8,379000,48028,90,10600,14077,883534.1028,62105
201612,12060,"atlanta-sandy springs-roswell, ga",9,269000,38917,64,9460,10096,383764.7834,49013
201612,14460,"boston-cambridge-newton, ma-nh",10,499000,8574,79,2008,1517,786782.5259,10091
201612,41860,"san francisco-oakland-hayward, ca",11,789000,3212,50,1836,4163,1343630.146,7375
201612,19820,"detroit-warren-dearborn, mi",12,185000,12848,63,3560,171,292581.0702,13019
201612,38060,"phoenix-mesa-scottsdale, az",13,319000,18638,63,5700,3453,523344.9399,22091
201612,42660,"seattle-tacoma-bellevue, wa",14,429950,4320,52,1932,0,695029.4579,4320
201612,33460,"minneapolis-st. paul-bloomington, mn-wi",15,314900,8594,72,1988,5412,431862.7035,14006
201612,40140,"riverside-san bernardino-ontario, ca",16,359500,16115,68,4116,4106,522073.7587,20221
201612,45300,"tampa-st. petersburg-clearwater, fl",17,250000,14864,66,4692,7538,376223.274,22402
201612,41740,"san diego-carlsbad, ca",18,649000,5167,51,1908,314,1196908.612,5481
201612,41180,"st. louis, mo-il",19,170000,9843,82,2208,4342,258982.9727,14185
201612,19740,"denver-aurora-lakewood, co",20,514000,4897,64,2356,328,698709.8567,5225
201612,12580,"baltimore-columbia-towson, md",21,275000,10462,76,2376,1490,366553.7141,11952
201612,38300,"pittsburgh, pa",22,155000,9452,100,1404,3111,243994.767,12563
201612,38900,"portland-vancouver-hillsboro, or-wa",23,454900,5044,71,1500,268,589426.9572,5312
201612,16740,"charlotte-concord-gastonia, nc-sc",24,304000,8540,81,1996,3610,400058.5657,12150
201612,36740,"orlando-kissimmee-sanford, fl",25,274900,10524,80,2696,5342,410570.0353,15866
201612,17460,"cleveland-elyria, oh",26,140000,7150,89,1428,1466,230305.5456,8616
201612,41700,"san antonio-new braunfels, tx",27,287430,8083,73,2284,3826,375315.4609,11909
201612,17140,"cincinnati, oh-ky-in",28,187500,7325,77,1504,3903,279953.1952,11228
201612,40900,"sacramento--roseville--arden-arcade, ca",29,429500,4049,64,1376,3710,608183.5577,7759
201612,28140,"kansas city, mo-ks",30,234000,5992,78,1248,1537,304405.374,7529
201612,18140,"columbus, oh",31,193900,4564,71,1232,2365,292611.6686,6929
201612,26900,"indianapolis-carmel-anderson, in",32,175000,6800,77,1540,3159,261029.1444,9959
201612,29820,"las vegas-henderson-paradise, nv",33,283545,7862,69,2464,5317,437922.8381,13179
201612,12420,"austin-round rock, tx",34,389000,6092,76,1688,2252,590319.6957,8344
201612,34980,"nashville-davidson--murfreesboro--franklin, tn",35,336900,8191,51,2540,5,474212.7092,8196
201612,41940,"san jose-sunnyvale-santa clara, ca",36,875000,1175,50,588,1372,1434915.5,2547
201612,47260,"virginia beach-norfolk-newport news, va-nc",37,255000,10910,89,1728,346,336224.2338,11256
201612,33340,"milwaukee-waukesha-west allis, wi",38,199999,5033,74,648,5,288673.2158,5038
201612,39300,"providence-warwick, ri-ma",39,324000,5038,79,1052,778,511492.659,5816
201612,27260,"jacksonville, fl",40,290000,8266,88,1868,4476,405365.7352,12742
201612,36420,"oklahoma city, ok",41,218000,6469,75,1464,6,279402.2087,6475
201612,31140,"louisville/jefferson county, ky-in",42,184000,4356,71,1072,1855,273295.053,6211
201612,32820,"memphis, tn-ms-ar",43,173900,4844,85,876,1345,235339.5796,6189
201612,35380,"new orleans-metairie, la",44,254900,4655,87,1004,1688,355990.7858,6343
201612,40060,"richmond, va",45,265000,4246,75,976,46,326201.4842,4292
201612,39580,"raleigh, nc",46,343900,4406,81,1084,1420,412227.0525,5826
201612,15380,"buffalo-cheektowaga-niagara falls, ny",47,150000,2381,68,624,19,213319.9689,2400
201612,25540,"hartford-west hartford-east hartford, ct",48,264900,5420,94,908,1281,339611.0206,6701
201612,13820,"birmingham-hoover, al",49,184900,6069,100,1008,822,251222.9671,6891
201612,40380,"rochester, ny",50,149900,3162,66,752,55,207588.6532,3217
201611,35620,"new york-newark-jersey city, ny-nj-pa",1,439000,75141,84.5,17360,9356,974848.9436,84497
201611,31080,"los angeles-long beach-anaheim, ca",2,699000,19636,50.5,8348,9545,1429751.669,29181
201611,16980,"chicago-naperville-elgin, il-in-wi",3,277000,38370,67,10628,17783,426901.9401,56153
201611,19100,"dallas-fort worth-arlington, tx",4,359000,15859,53.5,6824,11123,517981.7789,26982
201611,26420,"houston-the woodlands-sugar land, tx",5,309450,25758,64,7928,9855,424726.3144,35613
201611,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,227140,27253,81,6448,11373,347318.9873,38626
201611,47900,"washington-arlington-alexandria, dc-va-md-wv",7,427647,17774,58.5,6172,5509,614906.1718,23283
201611,33100,"miami-fort lauderdale-west palm beach, fl",8,379900,47193,89,11880,14971,876300.0344,62164
201611,12060,"atlanta-sandy springs-roswell, ga",9,269900,41980,55,12776,11162,384889.6546,53142
201611,14460,"boston-cambridge-newton, ma-nh",10,499900,10880,62,3612,2029,776226.2455,12909
201611,41860,"san francisco-oakland-hayward, ca",11,802475,4930,41,2588,4928,1296174.241,9858
201611,19820,"detroit-warren-dearborn, mi",12,191450,14612,53.5,5688,201,295683.6766,14813
201611,38060,"phoenix-mesa-scottsdale, az",13,315196,19275,52.5,7196,3869,510936.1298,23144
201611,42660,"seattle-tacoma-bellevue, wa",14,432425,5542,47,2340,0,674595.1794,5542
201611,33460,"minneapolis-st. paul-bloomington, mn-wi",15,312400,10631,58,3380,6813,429288.6375,17444
201611,40140,"riverside-san bernardino-ontario, ca",16,359450,17492,60.5,5980,4259,499015.999,21751
201611,45300,"tampa-st. petersburg-clearwater, fl",17,250000,14919,63.5,5480,8381,376428.8628,23300
201611,41740,"san diego-carlsbad, ca",18,639000,6126,43,2824,340,1146431.355,6466
201611,41180,"st. louis, mo-il",19,176500,10902,75.5,2892,5118,266234.5445,16020
201611,19740,"denver-aurora-lakewood, co",20,497000,6365,49.5,3856,395,667968.8974,6760
201611,12580,"baltimore-columbia-towson, md",21,281450,11839,70.5,3332,1720,374363.1241,13559
201611,38300,"pittsburgh, pa",22,159900,10067,88.5,2072,3659,247716.1099,13726
201611,38900,"portland-vancouver-hillsboro, or-wa",23,449625,6052,55.5,2372,298,573653.1025,6350
201611,16740,"charlotte-concord-gastonia, nc-sc",24,308250,9355,74,2884,4287,406160.0572,13642
201611,36740,"orlando-kissimmee-sanford, fl",25,275000,11043,74.5,3380,5721,411083.2134,16764
201611,17460,"cleveland-elyria, oh",26,145900,7982,82,2024,1633,234162.0494,9615
201611,41700,"san antonio-new braunfels, tx",27,287747.5,8491,71,2520,4084,377474.0945,12575
201611,17140,"cincinnati, oh-ky-in",28,189450,8146,67.5,2360,4478,284375.6687,12624
201611,40900,"sacramento--roseville--arden-arcade, ca",29,424646,5055,53,2300,4348,596483.5198,9403
201611,28140,"kansas city, mo-ks",30,229975,6783,65.5,2372,1829,305377.1256,8612
201611,18140,"columbus, oh",31,202200,5182,63.5,1900,2807,296701.0173,7989
201611,26900,"indianapolis-carmel-anderson, in",32,179450,7532,67.5,2188,3642,264618.8898,11174
201611,29820,"las vegas-henderson-paradise, nv",33,279950,8728,60.5,3104,5761,430522.5264,14489
201611,12420,"austin-round rock, tx",34,389700,6787,66.5,2096,2518,589983.117,9305
201611,34980,"nashville-davidson--murfreesboro--franklin, tn",35,335908,8458,44.5,3192,5,475394.3913,8463
201611,41940,"san jose-sunnyvale-santa clara, ca",36,899900,1454,40,848,1588,1414281.89,3042
201611,47260,"virginia beach-norfolk-newport news, va-nc",37,255000,11900,81.5,2716,428,336159.6845,12328
201611,33340,"milwaukee-waukesha-west allis, wi",38,209500,6056,65,1264,5,293656.4356,6061
201611,39300,"providence-warwick, ri-ma",39,326750,5755,67.5,1624,1009,505442.3821,6764
201611,27260,"jacksonville, fl",40,292250,8698,84.5,2208,4599,405352.6621,13297
201611,36420,"oklahoma city, ok",41,215850,6806,69.5,1784,4,280051.893,6810
201611,31140,"louisville/jefferson county, ky-in",42,189900,4679,62.5,1472,2232,276065.9177,6911
201611,32820,"memphis, tn-ms-ar",43,174900,5441,72.5,1360,1405,234658.1457,6846
201611,35380,"new orleans-metairie, la",44,251000,4868,80,1116,1893,357341.8647,6761
201611,40060,"richmond, va",45,265745,4725,65,1348,72,329551.9274,4797
201611,39580,"raleigh, nc",46,344700,4836,68.5,1464,1672,412066.4634,6508
201611,15380,"buffalo-cheektowaga-niagara falls, ny",47,153900,2664,59,768,26,211829.0902,2690
201611,25540,"hartford-west hartford-east hartford, ct",48,269900,6051,82,1248,1491,344380.8807,7542
201611,13820,"birmingham-hoover, al",49,189900,6269,94.5,1100,956,254750.0717,7225
201611,40380,"rochester, ny",50,151450,3540,60,1036,62,205507.7585,3602
201610,35620,"new york-newark-jersey city, ny-nj-pa",1,429900,79203,83,18116,8894,929175.3847,88097
201610,31080,"los angeles-long beach-anaheim, ca",2,699900,21127,49,9708,10141,1401984.882,31268
201610,16980,"chicago-naperville-elgin, il-in-wi",3,279900,41653,61,13120,19402,429393.0901,61055
201610,19100,"dallas-fort worth-arlington, tx",4,356992,16436,51,7920,11467,518586.6376,27903
201610,26420,"houston-the woodlands-sugar land, tx",5,312000,26300,63,8512,10251,427466.6916,36551
201610,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,229990,28660,80,7672,11592,341956.9561,40252
201610,47900,"washington-arlington-alexandria, dc-va-md-wv",7,429900,19516,54,7584,5895,605536.5542,25411
201610,33100,"miami-fort lauderdale-west palm beach, fl",8,379900,45785,86,11184,16063,858885.0673,61848
201610,12060,"atlanta-sandy springs-roswell, ga",9,269900,43625,52,15304,11518,381980.9947,55143
201610,14460,"boston-cambridge-newton, ma-nh",10,499900,12266,54,4864,2265,770661.7406,14531
201610,41860,"san francisco-oakland-hayward, ca",11,825000,5888,35,3892,5230,1291985.075,11118
201610,19820,"detroit-warren-dearborn, mi",12,194000,15774,52,6452,250,293545.0181,16024
201610,38060,"phoenix-mesa-scottsdale, az",13,315000,18714,52,7852,3932,500667.8779,22646
201610,42660,"seattle-tacoma-bellevue, wa",14,439000,6873,37,4252,0,667060.4652,6873
201610,33460,"minneapolis-st. paul-bloomington, mn-wi",15,300000,12220,52,4928,7636,419764.8884,19856
201610,40140,"riverside-san bernardino-ontario, ca",16,359000,17453,61,6864,4553,483392.5161,22006
201610,45300,"tampa-st. petersburg-clearwater, fl",17,254900,14597,64,5312,8655,375970.2082,23252
201610,41740,"san diego-carlsbad, ca",18,647500,6494,42,3520,388,1137007.292,6882
201610,41180,"st. louis, mo-il",19,179000,11457,73,3468,5516,273349.2648,16973
